A,B,C,F,G,H,I,J,K,L,M,N,Response
248.5234814,-1.475050257,0.68411634,-1.081047033,-1.217250136,0.188167902,-0.812624088,1.808832617,2.035254415,0.053106739,0.102986763,248.4752943,0.291058864
186.668014,0.131578794,0.602455931,3.019669596,0.781985277,1.203199816,-0.492107139,-0.393509959,1.213744138,0.77548961,1.047007189,186.7834937,-0.595877214
-310.2400896,-0.535497145,0.761768806,1.308023983,-0.194624694,1.45387448,0.233707521,-1.402234775,-1.415711747,1.031282995,0.782190134,-310.3109376,-1.431262817
125.6245796,-0.823890303,0.839999946,-0.525380587,1.624947699,-0.958064998,-0.10813259,-0.906294013,1.333901936,0.035373986,0.061895339,125.5423846,-0.617237217
322.4330567,-1.012319558,-0.908987106,-0.19902985,0.050588291,-0.493917244,-1.407512518,0.718440191,1.933760102,0.488416079,0.401844007,322.0807454,1.085210466
27.99891573,-0.310247554,0.466065306,-0.858043344,-0.273920762,1.029458837,0.152770677,1.70382995,0.419147169,-0.529666638,-0.365378831,27.76300402,-0.077869139
-59.87041361,-0.488694716,-0.738157598,1.351423565,0.399474335,0.199784621,0.941347907,-2.34883742,0.400640367,1.825885752,1.808654775,-60.38401262,0.873731046
-153.9158732,-1.08342666,-1.308763514,-0.142447869,-2.83201187,1.303180962,0.128536317,-1.57993053,1.400689034,0.504815456,0.494776975,-154.3487283,-0.063661489
-347.341557,0.647967791,0.404695456,0.536596521,1.584820527,1.296149868,0.616459313,-1.962732009,-1.214401383,-0.877970617,-0.934771281,-347.9186514,-0.896369723
-38.85491111,2.256723497,0.606319524,-2.659172238,-0.157667016,0.773252977,-1.18388064,-0.312292251,0.943260725,-1.188944955,-1.180632206,-39.49394284,-1.157355259
-110.2224271,1.084361281,-1.09894346,0.272930787,0.671443872,-0.627006738,-0.146056257,-0.442834954,-0.115548106,0.411293989,0.439993658,-109.8561509,-2.032496638
